review_id,rating,title,content,date,developer_response,user_name
9009941889,2,Not worth it,"Starts out excellent then you have to pay, and content promptly goes into the toilet. Mostly hearsay and opinions, not data, from then on. The woman in session 7 is awful. It’s as if you’re listening to a high school student/school newspaper reporter. (I think I should get a refund of 25c for every time she said “like”….) Lastly, politics plays a more prominent role than it should. It’s fine to bash Trump, but what about Clinton? What about all the other CEOs and billionaires?  You referenced them dozens of time but never said who, or what they did, save Elon Musk. The liberal elite have to finger wag…. I would have really appreciated a deep dive into the national security aspect of the story, not just one former FBI agent’s opinion. Disappointing Lindsay.",2022-08-23 16:01:25-07:00,,IrishOne1!
8938381184,3,Disappointed,"It was interesting, however, I am not impressed with how you were sure to mention Trump numerous times but were very limited with your Clinton mentions. I am not a Trump fan and obviously neither are you. I can see how it affected your story here. No mention of the painting of Clinton.",2022-08-02 12:36:04-07:00,,TBled91
8659611177,1,Money for Nothing,"And here I thought I would LOVE Wondery. 
  Nope. Just another group of people benefiting from Jeff Epstein. If putting the truth out there was the most important thing…
 You would’nt be charging people hard earned money that they most likely work tireless hours to support their families & use your platform to help them get thru that grueling work day/night. 
 If you are not going to allow listeners to enjoy the full shows, then STOP trying to bait ppl into paying you for information they can get elsewhere.",2022-05-11 04:14:15-07:00,,FYOU420
8524123100,1,Thank God I listen to this before the subscriptions kicked in,Once was free and now you have to pay for it another podcast to delete,2022-04-02 10:47:24-07:00,,Jbravo002
8286561836,1,Pay? No thanks!,"Could be something interesting here if listeners weren’t asked to pay to listen. Another subscription app isn’t what we need. All episodes should be free. If the real purpose is to expose Epstein and his accomplices, everyone should have access to this information. Don’t be greedy Wondery!",2022-01-26 17:02:00-07:00,,Sick of subscriptions
8185638801,1,Bait and switch,Great job covering a lot of the details left out in shorter versions however it’s essentially only two podcasts long….Unless you want to join their subscription service that they don’t tell you about till episode 3.,2021-12-30 10:52:08-07:00,,Wandererwhoisnotlost
8047574906,2,Deceitful,"1) You should make it clear that the rest of it is not free - don’t bait and switch. Who decided from your team that a few dollars are worth your listeners deep disappointment.
2) The writing is not gripping and is hard to follow - has a feeling of a kid telling you about their day.",2021-11-21 04:37:35-07:00,,Mya.07
7996788667,3,Good not great,"Two of the eight episodes are free and then you must pay. I’m able to use my free trial to finish it, but I don’t think it was worth paying for. Pretty obvious they are trying to use this story to make money off of. Grifting. Guess that’s the nature of some of these podcasts; short on information, long on advertising. 
Good surface level information and at least they touch on the conspiracy surrounding his death. 
I doubt anything will come of it. The people that murdered Epstein will never be held accountable; just like the people who enabled him and benefited from his perversion.",2021-11-06 17:43:22-07:00,,Okay Curt
7919427522,1,Y’all can’t give up Trump,Two minutes in and already there’s Trump trashing. I don’t love the guy but this is pathetic. Unsubscribing to Wondery. Y’all ruin so many potentially great podcasts by needlessly interjecting politics. Get a life.,2021-10-15 20:39:37-07:00,,abedwrn
7848750927,1,Episode 7,"Worst person to interview. How is this woman a journalist? I could not stand to listen to her voice, her cadence and the overall tone were awful.",2021-09-26 15:34:51-07:00,,Momma the Cool
7811873694,1,Time for a break up,Wondery you were my go to for podcasts. Key word… were. I’m not paying to listen. Sorry,2021-09-16 05:18:37-07:00,,ChristinaA298
7786018367,1,Disappointing pay wall,I love a lot of the Wondery content and would not paying a small subscription fee but their fee structure is insane and there are way too many terrible ads. It’s almost as bad as listening to network TV or ESPN. Lost another customer Wondery. Congrats.,2021-09-08 18:24:01-07:00,,laura4bee88
7716199596,2,Episodes do not match descriptions,"There seems to be something wrong with the organization of this podcast. Multiple episodes do not match their descriptions, and there seem to be episodes missing. Could’ve been really interesting, but it’s just confusing…",2021-08-20 17:10:04-07:00,,kawarimono21
7699833752,5,Great Podcast,"I listen to a lot of podcasts. This is interesting and informative. Epstein was sick, and a predator.",2021-08-16 08:39:56-07:00,,4896Mercedes
7668812088,2,Way too many ads,"While the content is engaging and well presented, the unbelievable number of commercials is disappointing. This channel is usually pretty reasonable, but with this show, it almost feels like they’re taking a page out of Mr. E’s book to make money.",2021-08-08 04:28:53-07:00,,EasyNotCheap
7654418513,1,Pathetic,"You have to pay for episodes and considering they are 15 minutes or less, it’s filled with half ads. Just don’t do the podcast if this is how it has to be.",2021-08-04 07:40:55-07:00,,arrow vs flash
7609314242,1,Super disappointing,I cannot believe that there’s a fee to listen to the podcast! Don’t put free ones on the podcast & then show that there are others ONLY if you pay!!! This is awful! I’m super disappointed that Wondery has chosen this route. Truthfully there are tons of commercials during each episode so why would you now have all these special episodes shown for people who pay? Guess it’s more about the money?,2021-07-23 08:02:45-07:00,,27JamieG27
7599333872,1,Finally went and did it,"Subscription fee? Yeah, I’m done now. I’ve been a big fan of wondery up until now. 
So disappointing.",2021-07-20 15:24:51-07:00,,SKipperKipper
7591573039,1,Not Netflix,"The content on Wondery can be excellent or mediocre. For a bit more money I could get a streaming service with tons more content. This is a joke. BTW, I’d pay $1 or $2 a month for podcasts, but ya’ll have lost the plot and lost another listener. Good luck with your bad choice.",2021-07-18 12:06:55-07:00,,Lolapaints
7576137046,1,Oh wow.,Came to check out and just read the reviews to find you have to pay for it now…sucks. Won’t be listening anymore. Not worth that.,2021-07-14 09:22:48-07:00,,Mrs.Jones08
7571645948,1,Meh,Not paying for 15 min of content lol. Good one wondery,2021-07-13 05:55:49-07:00,,MS_KL
7531976911,1,Fool me once.,And I really liked Wondery podcasts. SMH…,2021-07-02 12:44:34-07:00,,Sunnyd1102
7516112732,1,Couldn’t finish series.,Sheisty move.,2021-06-28 09:47:46-07:00,,Mrsmerle
7501397472,1,Major Ripoff,Just another sly attempt for another subscription.,2021-06-24 10:10:52-07:00,,pdovba
7445504930,1,Bait and switch,See above reviews,2021-06-09 09:37:14-07:00,,dustin2_0
7379800596,1,Scam to buy,Disappointing. As a huge fan of Wondery- I expected better and now won’t listen to any other items from you.,2021-05-23 14:06:26-07:00,,TèiTèi
7367058374,1,Paywall,First two episodes free then Wondery wants you to pay for the rest. If you’re not going to offer it for free just be upfront about it.,2021-05-20 12:46:19-07:00,,Beach2092
7350249144,1,Missing episodes - behind a paywall?,I was only able to download 2 episodes.  At first I thought they were still producing/releasing episodes.   Now I see it’s part of a bait & switch scheme. I’m surprised Apple tolerates this.,2021-05-17 04:54:11-07:00,,gpd209
7338258467,1,This story should be free,See above,2021-05-14 09:44:56-07:00,,Anon14577492
7241152992,1,Where are the rest?,You really want me to subscribe to a paid subscription service to listen to episodes three thru eight? Y’all not that special. Literally just search Epstein and you can pick any other podcast and do a better job. What a waste of my time.,2021-04-19 13:36:16-07:00,,Saveyourmoney leave the app
7188551682,1,Trash to make you pay to listen to the full story..,"It is not cool to make you have to pay and subscribe to Wondrys app and podcast to listen to all of the episodes. I already pay apple enough money, and now to hear you tell stories, I have to pay while others tell it for free? No thanks. That’s dumb, and a rip off.",2021-04-05 18:02:29-07:00,,kbrack90
7187632896,1,Thanks Apple,If Wondery wants to give us two episodes only and then switch us over to their pay service that is fine. But I fault Apple for not letting us know upfront that this is going to happen. Why would Apple allow only two episodes to be available? This is why I stick with trusted news organizations for my true crime podcasts and not for-profit production companies.,2021-04-05 11:56:39-07:00,,AlaskaMark
7186867969,1,Can’t listen,"What a mess. Can’t listen to all episodes in the series without jumping across multiple platforms (apple, Spotify, wondery site). When your business model is to get listener streams so you can sell ads and collect data, gotta do better to make sure people can even find you.",2021-04-05 07:58:34-07:00,,Hcc1980
7160803325,1,Here we go again,Once again the Epstein story is stopped before we get the entire picture. Did the production on this get suisided too? Or scared? Or threatened? Might as well just delete this podcast because it literally stops 1/10th of way in. Either way I guess we will never really find someone brave enough to tell the world the whole story.,2021-03-29 20:00:33-07:00,,metubh
7116188282,1,Too many commercial interruptions,Good story but way too many commercial interruptions which disturb the flow. Couldve been shortened to 2 episodes,2021-03-18 03:29:30-07:00,,The312
7107236715,3,Abrupt end?,Good but What happened? This podcast stopped in the middle of telling the story. That’s ridiculous you should at least post a podcast letting your followers know that you’re not going to be posting anymore. Otherwise we will not follow the originator and all the rest of their podcasts because I assume they will all end the same way.,2021-03-15 15:31:59-07:00,,MomoOTG
7106067522,2,Sign up for wonders plus?,I want to listen to the rest of the Jeffrey Epstein podcast. How can ?,2021-03-15 08:43:55-07:00,,"ccfghbnm,lp"
7070003225,3,AbruptlyEnded,"This was a pretty good podcast (coming from someone who doesn't really enjoy podcasts), but it abruptly ended. Lots of commercials which were annoying. Are there more episodes to come?",2021-03-05 17:40:07-07:00,,ShayLKW
7046787789,1,what happened to the reat of this podcast?,Was there supposed to be more?,2021-02-27 16:31:04-07:00,,zahid buttar
7031711054,2,Don’t Bother,They give you the first two episodes for free and then try to get you to pay for the rest.,2021-02-23 22:03:11-07:00,,JimmyGymGym
7006732410,1,Incomplete series,Only 2 episodes available.,2021-02-17 12:51:20-07:00,,Houstess
7002753827,3,Only two episodes?,Where are the rest of the episodes? This podcast is very well done and interesting and I would have given it a five star rating if there were more episodes. I felt like I was just left with an unfinished story.,2021-02-16 14:39:14-07:00,,Zeke5100
6968211824,1,6 episodes?,Where are the rest of the episodes?!,2021-02-07 22:11:03-07:00,,Xtine251615
6962237343,2,Missing episodes?,"Probably would have rated this 5 stars, but the final 4 episodes are missing across platforms, including Apple podcasts, Spotify, and even on the Wondery website itself.",2021-02-06 10:57:56-07:00,,"Fun, great app"
6950450357,2,Where did the episodes go?,"There’s 1, 2 and 9. What’s this about?",2021-02-03 15:18:06-07:00,,Generaljen
6940574170,1,Where is the rest of the series?,What happened?,2021-02-01 06:13:54-07:00,,art_monkey
6938154761,2,Where did they go?,Had recently listened to all episodes. Went back to go over them again and can only get to 2. What happened?!,2021-01-31 15:57:53-07:00,,Magnetwife
6926639722,3,Why does it only have Episodes 1 and 2?,The host says it’s a six episode series. But all you get are the trailer and episodes 1 and 2. Where is the rest of the series and why isn’t it available??,2021-01-28 20:32:58-07:00,,Thistle79
6926309688,1,Missing episodes,Episodes3-4 won’t play. Totally ruined it for me :(,2021-01-28 18:35:48-07:00,,ssshaw616
6924523028,5,What happened to the last episodes?,"I listened to this all yesterday, got to the last episode and it’s “unavailable”.",2021-01-28 08:39:14-07:00,,jayelbeez
6923152664,3,Missing episodes?,"It was really informative and interesting the first two episodes, but it stops there? I’m assuming episode two isn’t where the story ends? A little disappointed that the others aren’t available.",2021-01-28 03:07:47-07:00,,megsterrrrr
6915560905,3,Meh,It’s ok but I thought it would add something more than the Netflix doc. It didn’t.,2021-01-26 05:10:03-07:00,,wushu judge
6912502356,1,Too biased,"I listened to two episodes. This is so biased I couldn’t listen to anymore. If you’re going to be reporters, you need to be courageous enough to to tell the WHOLE truth instead of excluding facts about people you like and trying to point to others you don’t... just like what you’re saying happened in Epstein’s life.",2021-01-25 09:21:02-07:00,,RKJ5451
6851345427,5,Epstein Podcast,"This was so well done.  Very informative and frightening to listen too.  There was so much cover-up- which is truly a reality in the world of the rich.

I wish they would use females for the female roles.  It’s annoying to have a make voice playing a female.",2021-01-09 17:49:42-07:00,,Spindog28
6847778129,5,BLM,Great story!!! But These cops are out of control really.,2021-01-08 20:51:24-07:00,,Sneakerheadmel
6836471261,5,Worth the listen,Feel much more informed. Very succinct coverage of the story.,2021-01-05 22:03:40-07:00,,Melissa google lumps
6824988217,4,Episode 7 - hmmm,Where is episode 7?,2021-01-02 23:16:52-07:00,,dalililylama
6800971962,1,A real friend,You don’t have nearly enough on the friendship of Clinton and Epstein. Clinton was a oversexed horn dog and of course eppy got him all the fun he needed on his private island. Why else would Clinton go there dozens of times?,2020-12-27 15:08:37-07:00,,craized cruise guy
6732623303,4,W,What a story,2020-12-08 19:03:31-07:00,,JannaB66
6631323348,3,One Big Omission,A good series that gives the basics on Epstein. The podcast conveniently leaves out Robert Maxwell’s ties to Mossad and Epstein’s ties to the Israeli government. This information was used to blackmail powerful people around the world by the Israeli government. Members of the tribe must have been involved with this production.,2020-11-10 16:49:38-07:00,,DJW6356
6616445325,5,Where’s episode 7!?!,Anybody else not able to see episode 7????,2020-11-06 13:56:10-07:00,,swimjob
6602004032,5,the mysterious mr epstein,excellent couldn’t stop listening,2020-11-02 11:20:53-07:00,,SSI Peggy
6588056427,1,Clinton NOT Trump,Please do your research because if you did then you would know Clinton went to the island 26 times & has a portrait of himself in the Monica Blue dress hanging in his house liar. Trump barred Epstein from His premises 13 years ago after he was reported to have groped someone. What is wrong with you?? Stop lying about our President it’s disgusting.  Trump was the only one who helped the FBI bust Epstein too.  Please collect your little gold star from the Left later at the DNC you hack.,2020-10-29 16:10:56-07:00,,Hkggiijjs
6544776640,2,Pedestrian,"If this were the only thing written or recorded about the Epstein affair, it would be good. But it’s not, far from it, and adds nothing to the public understanding of how or why any of this happened. 

Notably, the podcast at best scratches the surface of some of the largest question marks that hang over the case: where did Epstein get his money and why did the authorities give him so many free passes. 

If you know nothing about the Epstein case, go ahead and listen.. otherwise take a pass",2020-10-17 06:51:35-07:00,,PaulMrock
6541818385,3,"Good, but...","Talked about everything! And it was so entertaining. Clearly, Pres. Trump and J.E. were not friends. Acquaintances? Yes! But friends... no. Never did the Pres. travel anywhere with him, the victims never saw him, there’s no proof they were “friends”. Former Pres. Clinton went to the island a dozen and a half times, he was seen by the victims... Clear proof of a friendship. You’re only trying to smear Pres. Trump’s character. Bad reporting in that topic and totally not necessary!! This was a great series, it didn’t need that.",2020-10-16 10:11:09-07:00,,jackieprice
6518076604,1,Bias,Starts out with an Anti Trump agenda.. no longer listen to this podcast,2020-10-09 13:20:25-07:00,,GR82
6485431558,3,odd add choice,we’re talking about a serial billionaire and you choose a best fiends sponsor? Odd threw me off. Other than that good podcast,2020-09-30 10:08:55-07:00,,Ellie0303
6482589244,5,Just BRILLIANCE,heard every Podcast on this issue but this one straight forward no BS takes the Crown. ⚡️,2020-09-29 16:48:32-07:00,,Jamiazad
6479155826,4,Episode 7,What happened to episode 7..... ???,2020-09-28 16:47:07-07:00,,LoveAngel529
6471742101,1,WONDERY Please Stop Using New Episode for Ad Placement,"The Apple podcast app has a nice feature that notifies us when a new episode is released.  So what does WONDERY do?  Uses this feature to advertise new podcasts.  Which is TOTALLY awful when you are subscribed to  5 or 10 WONDERY podcasts!  You get 5 or 10 notifications which APPEAR to be alerts for new episodes...  only they are a crappy ADVERTISEMENT for the SAME new podcast!  

So in turn I will use THIS podcast to RATE my displeasure in the practice... ONE STAR.  Touché.",2020-09-26 12:55:54-07:00,,Bschora
6412114334,5,Always pick Wondry,"Another great (yet gross) story told by the great team at Wondry. If it’s a Wondry podcast, you know it’s going to be good.",2020-09-09 11:20:26-07:00,,EMorganShe
6375880008,5,Great reporting,The Epstein story is a heck of an illustration for the age we live in. Profundly corrupt minds. Money catching all kind of fish in its trawling net. Fish of all stripes.,2020-08-29 20:00:18-07:00,,AgathePercyMortimer
6360622421,5,Another good one from Wondery.,Great journalism. Helping me get through a day of tedious work.,2020-08-25 14:20:12-07:00,,Laurajs
6307522606,5,Episode 7?,Anyone know before I get engrossed in the podcast if there supposed to be an episode 7?,2020-08-11 12:06:15-07:00,,Sm503
6299018637,5,Where is episode 7?,Can you guys check and add back episode 7? Thanks!,2020-08-09 08:08:07-07:00,,Ilenestar29
6275790448,1,Trump,Really sick of the Trump bashing.  They try soo hard to tie Trump to creepy Einstein.  We all know it’s the Clintons- Bill flew on his jet more than 20 times.  Girls have confirmed Clinton molested them in depositions. It has been made clear over and over that Trump wasn’t invoked with Epstein’s child rape and never went to his island.  The trump bashing is so over played. I wish the media didn’t have to report everything with TDS.,2020-08-03 10:33:16-07:00,,nmbuggirl
6265133792,5,Podcast,"Great podcast, thank you",2020-07-31 17:14:40-07:00,,"cant stop, wont stop listening"
6256897478,5,Bish,I like it.... I like it a lot,2020-07-29 14:37:12-07:00,,bish bish bish bish bis.
6253632077,1,Episode 7 ?,"Where did episode 7 go? I listened to it on Sunday, July 7, 2020. I wanted to listen to it again and couldn’t find it.",2020-07-28 18:57:12-07:00,,Karna75126
6245061905,5,Great listening,A modern day horror story but well covered & narrated. Praying for some form of justice for the many victims of these horrible heartless humans.,2020-07-26 12:35:24-07:00,,DBDaBronx
6244348752,5,Dying for Sex,"I have lost two husbands to cancer
and can identify with this story on so many points. I was Molly after the first time when I was 42 and had been married for 24 years. I was so at loose ends and wanted a connection of some kind and needed crazy sex all the time. I did things I would never had dreamed I could do and have never regretted my choices. After my second husband of 22 years  died, I was much more sane and had had such a fulfilling marriage with him, I feel no one else could ever have my heart again. He will have it forever. After having had eight years of being wild and crazy, I had married the soulmate I had always dreamed of since my youth. Even though he has been gone for six years, he is with me every day  and I look for his guidance in everything I do. Congrats on doing a podcast that shows the humorous side of cancer, because you need plenty of humor to endure what the different stages bring.  You also captured the rawness of this gut-wrenching disease that makes you feel inside out at so many times during the journey. Everyone wishes to have you as a best friend.   I loved this poignant story. Thank you.",2020-07-26 08:08:30-07:00,,4444x3
6241208554,5,Review,Love listening to Lindsay. Always so interesting.,2020-07-25 11:45:34-07:00,,midgjett
6236454993,5,GREAT speaker!,Awesome speaker and story!,2020-07-24 07:08:32-07:00,,Bmeir123
6233158974,5,Well researched,"If you know anything  about this world, you may learn more , and if you don’t you are in for a ride.",2020-07-23 11:01:46-07:00,,hazelbnr
6228166391,5,Excellent!,Well told. Excellent reporting of facts. Can’t wait for follow ups to this story.,2020-07-22 06:29:07-07:00,,Cmagic0711
6224097344,4,Interesting,I found this very interesting but was curious why Trump was brought up in the story. He was not part of the story. I would have been more curious why Clinton was involved and more serious part of a connection between the two men.,2020-07-21 06:44:16-07:00,,Ceramic owl
6201045648,5,Revealing!,"I look forward to any Wondery podcast, but this one is especially important and revealing as this nation learns more about - and begins to accept - coercive control and male privilege as a REAL thing. Please listen and share!",2020-07-15 07:21:08-07:00,,RE:purposebyJill
6179312639,5,Epstein,Excellent podcast! I highly recommend listening to it,2020-07-09 20:47:50-07:00,,jeannee5
6163659374,2,Smear journalism,Is this podcast about how horrible Jeff E. was or is this yet another chance to smear the President?  Just stick to the facts.,2020-07-06 03:44:10-07:00,,Sillysally65$
6160736088,5,Disgustingly fantastic podcast,Another 5 star podcast from Wondery - can’t recommend this enough. The story telling is excellent and gives enough detail to keep you listening but not so much that you get lost or bored. The only thing that could have made it better is if Jeffrey Epstein would have suffered all of the pain & anguish that his victims did.,2020-07-05 08:30:57-07:00,,GoPackGo65
6157423124,5,Thanks for releasing this,"More people need to understand that this story is one of the most important ones in the time we live in. Very glad that this project was completed and I think more people need to look into this. Some of the worlds highest ranking members of society are taking part in the things that are discussed in this podcast, and I’m glad people are finally starting to pay attention.",2020-07-04 11:16:42-07:00,,peeledfruit
6155843052,5,Wondery has done it again!,Wondery never disappoints. More series ASAP! Lol,2020-07-04 02:40:39-07:00,,Smarie5907
6146233685,5,Well done,Pair this with the Netflix doc to get a complete picture. I was hopeful this podcast would fill in some missing pieces and I wasn’t disappointed.,2020-07-01 17:32:57-07:00,,GamersDon'tDie
6144034760,1,Politically one sided,I listened to 5 minutes before I grew tired of the one-sided political agenda that was being pushed. It was well known Epstein was a big ally of the Clintons with pictures and flight logs. Yet we are hearing about Trump in the entire beginning of the first episode. No thank you. I’ll move on from Wondery.,2020-07-01 05:40:21-07:00,,Jsteeley79
6135829481,5,Everything is coming clear...,Wow!  So much more to this story! Does Atty General Barr have the Epstein files and photos?  Hmmmm....,2020-06-29 05:54:22-07:00,,rojojovi
6117971933,5,More!!!,"Everything from Wondery is amazing- great investigative journalism, such detail and info. Just want more!!! Waiting for a follow up because this story is far from over- more about Epstein’s death and the other players- and where is Maxwell now?!?! But this was great as always",2020-06-24 16:33:59-07:00,,Ang mr
6087193525,2,Where is the podcast?,"I enjoyed listening to the podcast itself but the “subscription” has turned into a way to constantly advertise new podcasts I don’t care about. No new episodes, just constant “episodes” that are only commercials. #makeitstop",2020-06-17 05:52:13-07:00,,Lms111222
6086690034,5,Murder,Epstein was murdered not suicide,2020-06-17 03:16:18-07:00,,adele57
6071354583,5,Sickening and compelling,"This was very well done. I think this clearly   shows how society as a whole would improve if sexual assault was taken more seriously. Sadly, the reality of the ultra rich being virtually untouchable by the law is an ever-present reality. I think they need to go after more of his conspirators. That Maxwell woman should at least be charged with sex trafficking. And aren’t the Virgin Islands a US territory? How the eff was there not an IMMEDIATE investigation when the feds heard of a place called pedo island? It sounds like people were talking about it for years.",2020-06-13 08:40:31-07:00,,"Data, Interrupted"
6053374436,5,Epstein,"Loved it!!!!  Intriguing at its best
Great job👍🏼",2020-06-08 21:50:29-07:00,,pcteklee
6023399376,3,Just ok,I was hoping this would be in-depth and informative but it just felt cursory and obvious.,2020-06-01 15:17:32-07:00,,shorester
6021765972,5,Amazing!,This podcast was one of my FAVORITES!! Such an amazing job! 👏🏼,2020-06-01 06:04:11-07:00,,Brettini
6006218020,5,Love it too,Nice job,2020-05-28 12:35:36-07:00,,Dude123098
5961774243,5,GRAHAM IS AWESOME,Love Lindsay Graham - he has a great voice and is a Fantastic narrator. Also- his podcasts and material he reports on is very well researched and told in such an amazing way!,2020-05-18 08:58:48-07:00,,Augusta87
5931648778,5,Cocklebur,"Very good presentation without leading the listeners into definite conclusions.  Did Epstein commit suicide or was he murdered? What were the involvement of Clinton, Trump the British Royalty, et al?  This series presents the facts and allows listeners to decide. Very entertaining and informative.",2020-05-11 06:32:48-07:00,,cucklebur
5928380682,3,Democrat Hypocrisy At It’s Finest,Let’s be realistic Epstein’s dirty Kaunda was only coming to light now because MSM and Democrat pedo’s thought they could bring down trump. Once they realized it was actually the Clintons and their corrupt partners in the DNC THAT were the sickos the story was dropped. Shameful hopefully Americans demand answers and the nasty molesters get exposed regardless of party affiliations,2020-05-10 10:07:01-07:00,,Mr__Bond
5791902672,3,Politics,"Well done show, but one of the ugliest parts about this is the ONLY reason this investigation was reopened was the hope that this could somehow be used use to hurt President Trump. Reason why this investigation has fizzled out now is due to Epstein’s “suicide” and his exposed intimate relationship with Bill Clinton, which didn’t fit the media narrative. Had the picture of the man with his arm around Epstein’s mistress been Trump instead of Clinton, it would’ve been on the front of every newspaper in the country. But it wasn’t. Hypocrisy at it’s finest.",2020-04-10 09:52:01-07:00,,Daniel McCarty
5765060719,5,Not biased! (Yet),"Before getting into this series I read the reviews and saw many that complained that Trump was cast in a negative light and Clinton wasn’t mentioned at all. Clinton is actually mentioned quite a bit in the first 15 minutes of episode 3. They even mentioned that he went to the island Little St James 26 times. If you’re someone reading the reviews and are hesitant about this series being politically biased, take a listen for yourself. I just finished episode 3 and have not seen any problems other reviews have pointed out and I was specifically listening for them.",2020-04-05 00:25:11-07:00,,Honest gal!
5763905068,4,The intro song was unbearable,"Lindsay does a good job and its an easy series to listen to. But lord have mercy, that intro and outro song is the wooooorst.",2020-04-04 18:30:27-07:00,,csend11714
5761728077,1,Epstein didn’t kill himself,They’re perpetuating the lie. He did not kill himself.,2020-04-04 08:04:22-07:00,,kyounguf
5738812531,5,Phenomenal in-depth look,All I knew about Epstein before was what I’d read about his “suicide.” This was fascinating and horrifying and sickening and necessary. Pulled me in and I listened in a straight shot. I love Wondery’s stuff.,2020-03-30 20:49:08-07:00,,SaraLW
5698305068,5,Informative,"Great series of the case and its conclusions.

Thank you for your informative investigative reporting!",2020-03-22 14:22:28-07:00,,JH Leach
5680078661,5,Let’s call it what it is,"Great Podcast! 
Could you please encourage your guests and presenters to call rape and sexual assault by those terms. Epstein and his ilk raped, sexually molested and sexually assaulted children and women. They didn’t “have sex with underage woman or girls”, they raped women and children. 
He was charged with solicitation of “underage prostitution” which is not possible as a child cannot consent to prostitution. 
Thank you!",2020-03-18 20:24:56-07:00,,coloradoblu
5656485350,4,good show,Thank you!!,2020-03-13 13:47:31-07:00,,chun_yp
5650299498,2,Truth and lies is MUCH better,If you want a good podcast on Epstein. Listen to a Truth and Lies. This is all over the place and hard to follow. I’m also not a fan when stories are told in present tense.,2020-03-12 06:17:07-07:00,,Mboog84
5615464533,2,Maxwell was the real killer,"If Trump is so smart, why is she still alive ?",2020-03-04 06:52:01-07:00,,California Admires Ruiz Tizon
5613412344,4,"The privilege of wealth, not maleness.","I enjoyed this podcast as much as one can enjoy a podcast about sexual trafficking of minors and the outright evil and debauchery perpetrated by Epstein. It stuck mostly to facts and gave us victims’ accounts while also presenting the “other side” of these allegations. I have no doubt that Epstein was guilty. I also am suspicious about his alleged suicide. On the last episode, one of the podcasters indicated that Jeffrey Epstein is an example of unchecked male privilege and the patriarchy; this is where I rolled my eyes and checked out. Epstein is an example of our culture’s obsession with wealth, the depravity of many men and women’s sexual inclinations (remember Epstein had a female partner in rape and trafficking), and how money can buy power. For the podcasters to cast this into the bucket of third wave feminist jargon and the talking points of political activism is ludicrous.",2020-03-03 20:28:50-07:00,,DispSJJ
5540394766,3,"So far, so good.",I’m just here to say his island is called Little St James not Little St Jeffs.,2020-02-16 11:47:55-07:00,,h€nR¥
5518705850,5,Power at the highest level,Listening to this profile analysis is incredibly similar to our president’s profile and the abuses of power involved in covering up his crimes. Thank you.,2020-02-11 15:18:17-07:00,,victim75
5517324648,3,Probably should’ve been one episode.,Very interesting but was painfully stretched out into 6 episodes. Should have been one longer episode. Lots of recapping what was covered in previous episodes.,2020-02-11 06:42:14-07:00,,Guggsy
5502467376,1,Meh….,"Wasn’t all that impressed with this one, basically a rehash of the journalism already done on this case. And man that theme song is absolutely one of the most annoying I have ever heard, “washed my hands in muddy water” watttt?????",2020-02-07 23:02:24-07:00,,mysterymach
5492686595,5,Couldn’t stop listening,Prepare to be infuriated by the Epstein’s privilege and the corruption of law enforcement. I’m glad this story is being told.,2020-02-05 14:57:34-07:00,,LaraNicole82
5472424770,5,Excellent - a must listen!,"Money, power and pure evil by not only by Epstein but many many more ! Ms. Maxwell should be in jail as well. Sadly Epsteins death will leave several guilty people associated with him free and “off the hook”.  Thank you for doing this podcast and thank you to the women who spoke up and continue to speak out against sexual trafficking!! You are the definition of HERO!!! If you witness human trafficking you MUST report it! These children deserve protection.  Episode 7 is excellent !!!!",2020-01-31 18:30:25-07:00,,shakeele
5466058305,4,Epstein didn’t kill himself,It was a good listen until you failed to even investigate or discuss the massive coverup this was.,2020-01-30 04:52:35-07:00,,fjeieidjdjjdjdjdjd
5448503344,5,Thank you,Thank you for exposing all these very disturbing details.  We must continue to fight back and not allow money and power to ruin the lives of children!!!  Everything about this disturbing information makes me so angry.,2020-01-25 14:08:29-07:00,,100Pam
5446294347,5,Very Good,"I listened to the Spotify podcast on Jeffrey Epstein first and then came over to this one. This one is excellent and fills in a lot of holes; like how his earned his wealth, why Epstein was interested in that young lady, the Artist,  paintings, etc. . Really loved this podcast.  Ok, for those who believe Trump is innocent, Stop!  Trump has been pretty quiet about he and Jeffreys friendship.  Any other time, Trump will provide details of why he doesn't like someone but he’s closed mouth.  They actually hung out before the friendship dissolved.  I believe Jeffrey outsmarted Trump on a Business deal.  Jreffey was a piece is &hit.",2020-01-25 02:15:54-07:00,,Da’Onyce
5441407543,5,Great listen yet disturbing,I really like this podcast because it quick and straight to the point. It can be disturbing to listen to at times so please be aware. The podcast does a good job in describing and providing details of who Epstein was. Interviews can be emotional and informative of who Epstein was to these victims.,2020-01-23 21:31:14-07:00,,Ena_mm
5431291851,3,Good but doesn’t line up,"I thought this was great up to episode 6. You said when Epstein was first on suicide watch there was nothing that could Cause him to commit suicide, sheets that can’t be tied into a noose. Then the second time he was put on suicide watch he was able to tie a sheet to the bed and strangled himself. Doesn’t make sense. New York is corrupt and should be held accountable for his death. No way 2 guards fell asleep at the same time, and him having 3 broken bones? Naww don’t believe this hocus pocus story. Epstein was a horrible individual but the truth should not be covered up. Just because “justice” to some came forward, let’s get an actual story and hold the New York correction center accountable, especially the guards that murdered him.",2020-01-21 07:18:09-07:00,,BallZakk21
5416979673,3,The experts episode was trash,I’m not here for 24/7 new cycle bs,2020-01-17 17:45:54-07:00,,aeiou77777
